class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Avancar,0.29154640436172485,0.862146258354187,3.3019023248925805e-07,0.347236692905426,0.8306968212127686,-0.026574110612273216,0.38428834080696106,0.7617149353027344,-0.03370155766606331,0.39616650342941284,0.6975128054618835,-0.03896527737379074,0.3919842541217804,0.646369218826294,-0.043804019689559937,0.3565831482410431,0.6650385856628418,-0.012783023528754711,0.36564967036247253,0.5847578048706055,-0.02935536578297615,0.36845663189888,0.5341405868530273,-0.04442156106233597,0.3702082335948944,0.48940974473953247,-0.05537288635969162,0.3250677287578583,0.6553569436073303,-0.012009713798761368,0.3333618938922882,0.5667849779129028,-0.027595872059464455,0.33739033341407776,0.5069155693054199,-0.04299992322921753,0.34131893515586853,0.4567888081073761,-0.05425621196627617,0.293816477060318,0.6611961126327515,-0.015452791005373001,0.3011263310909271,0.5768872499465942,-0.03167930617928505,0.3083551228046417,0.5212265849113464,-0.04425907880067825,0.31540757417678833,0.47531044483184814,-0.05251903459429741,0.2606455385684967,0.6787926554679871,-0.021714963018894196,0.2662339210510254,0.612985372543335,-0.03762548789381981,0.27286088466644287,0.5688777565956116,-0.046134110540151596,0.2806062698364258,0.528357207775116,-0.051440928131341934
Avancar,0.2909140884876251,0.8599435687065125,3.264964902882639e-07,0.3464812934398651,0.8302756547927856,-0.0254487544298172,0.384189635515213,0.7611215710639954,-0.03189965710043907,0.3964654207229614,0.697324275970459,-0.036412715911865234,0.39133062958717346,0.6473421454429626,-0.04067137464880943,0.357105016708374,0.6638157963752747,-0.01434109453111887,0.36635494232177734,0.5828118324279785,-0.03052055835723877,0.3687848746776581,0.5317029356956482,-0.0448727011680603,0.3697724938392639,0.4871025085449219,-0.05519305169582367,0.32520005106925964,0.6541597843170166,-0.013746139593422413,0.33459019660949707,0.5649700164794922,-0.02842654287815094,0.3382017910480499,0.5054688453674316,-0.04275745153427124,0.3411453664302826,0.4563954770565033,-0.05326538905501366,0.2935921251773834,0.6601548194885254,-0.01702389121055603,0.3014809191226959,0.5759968757629395,-0.03200725466012955,0.3079647123813629,0.5210181474685669,-0.04368317127227783,0.3141810894012451,0.4761697053909302,-0.05156320333480835,0.2599409222602844,0.6779858469963074,-0.02301040291786194,0.26555779576301575,0.6124997138977051,-0.037827398627996445,0.2725636959075928,0.5696412324905396,-0.04550783336162567,0.2809739410877228,0.5304619073867798,-0.05033359304070473
Avancar,0.2906847596168518,0.8600547313690186,3.1774175113241654e-07,0.3468518853187561,0.8285840153694153,-0.02546502836048603,0.38467925786972046,0.7608809471130371,-0.03216271474957466,0.3968285620212555,0.6982542872428894,-0.037145428359508514,0.3927173614501953,0.6476427316665649,-0.041895221918821335,0.3578506410121918,0.6637195348739624,-0.01323099248111248,0.36667683720588684,0.5833224058151245,-0.02979489229619503,0.36896535754203796,0.5321341156959534,-0.04468400403857231,0.3698780834674835,0.48725107312202454,-0.055421825498342514,0.325799822807312,0.6546231508255005,-0.012805506587028503,0.3337858319282532,0.5661391615867615,-0.028319155797362328,0.33686208724975586,0.5064187049865723,-0.04371967166662216,0.33968162536621094,0.4567089080810547,-0.05499807000160217,0.29402345418930054,0.6609970927238464,-0.01635936088860035,0.3010205328464508,0.5777400732040405,-0.03221189230680466,0.30706802010536194,0.5217555165290833,-0.044856783002614975,0.31294727325439453,0.4756581783294678,-0.05331793427467346,0.260237455368042,0.6792236566543579,-0.022622790187597275,0.26608800888061523,0.6137186884880066,-0.0382244773209095,0.27255579829216003,0.569488525390625,-0.04672621563076973,0.2800910174846649,0.5282776951789856,-0.05210147425532341
Avancar,0.2911604344844818,0.8586020469665527,3.167342583765276e-07,0.34820616245269775,0.8276053667068481,-0.024753117933869362,0.3868381083011627,0.7603895664215088,-0.031159091740846634,0.3983151316642761,0.6975263953208923,-0.03580324724316597,0.3948131799697876,0.647209882736206,-0.040342558175325394,0.3592691421508789,0.6636912226676941,-0.014275635592639446,0.368852823972702,0.5830118060112,-0.03091481886804104,0.371386855840683,0.5314925909042358,-0.0455099493265152,0.3722045123577118,0.4869183599948883,-0.055869609117507935,0.32755377888679504,0.6545642018318176,-0.014250149019062519,0.3366069495677948,0.5648762583732605,-0.029492676258087158,0.3404374122619629,0.504525899887085,-0.044282928109169006,0.3436218798160553,0.4549565315246582,-0.05499299615621567,0.29613226652145386,0.660920262336731,-0.01800685189664364,0.30356645584106445,0.5763548016548157,-0.03356039896607399,0.30999132990837097,0.5205439329147339,-0.04575415700674057,0.3162918984889984,0.47451305389404297,-0.0538187213242054,0.26273027062416077,0.679116427898407,-0.024369660764932632,0.2679463028907776,0.6126431226730347,-0.03982323408126831,0.2745392918586731,0.5684530138969421,-0.047983165830373764,0.28236544132232666,0.5274849534034729,-0.052973151206970215
Avancar,0.2922694981098175,0.858687698841095,3.242876687181706e-07,0.34863001108169556,0.8282554149627686,-0.026890641078352928,0.38801148533821106,0.7603030204772949,-0.03395700082182884,0.39895471930503845,0.6962651610374451,-0.038906022906303406,0.39542320370674133,0.6460328102111816,-0.043515656143426895,0.3597092628479004,0.6625341773033142,-0.014658900909125805,0.3686552047729492,0.5813711881637573,-0.031173275783658028,0.3706057667732239,0.5300883054733276,-0.04591234028339386,0.3713236153125763,0.4851659834384918,-0.05649441108107567,0.3275257647037506,0.6538379788398743,-0.013479863293468952,0.3362120985984802,0.5649504661560059,-0.02863122709095478,0.3392955958843231,0.5044240951538086,-0.04365826025605202,0.3419949412345886,0.45449644327163696,-0.054649148136377335,0.296013206243515,0.6602605581283569,-0.016322528943419456,0.30401742458343506,0.5769096612930298,-0.031818512827157974,0.31024616956710815,0.5208753347396851,-0.044017624109983444,0.31624945998191833,0.47486111521720886,-0.05214601010084152,0.26209819316864014,0.6784495115280151,-0.021982215344905853,0.2671036720275879,0.613207995891571,-0.03724507614970207,0.27378177642822266,0.5692204833030701,-0.04532835632562637,0.2815926671028137,0.5286701917648315,-0.05034598708152771
Avancar,0.29185035824775696,0.8619099855422974,3.1965652169674286e-07,0.347731351852417,0.8313108682632446,-0.026384729892015457,0.3863809406757355,0.7625957727432251,-0.033480290323495865,0.39824801683425903,0.6984043121337891,-0.03854270651936531,0.39509281516075134,0.6471454501152039,-0.04332118481397629,0.35902321338653564,0.6636639833450317,-0.014755729585886002,0.3679440915584564,0.582335352897644,-0.031521737575531006,0.3701949119567871,0.5306805968284607,-0.04656633362174034,0.3711991012096405,0.4853805899620056,-0.05736810341477394,0.3266468644142151,0.6543805599212646,-0.013983061537146568,0.3344576954841614,0.5645297765731812,-0.02919992059469223,0.337801456451416,0.5042799115180969,-0.04435795173048973,0.3408312201499939,0.4544227719306946,-0.05544070154428482,0.29515576362609863,0.6606398820877075,-0.017138564959168434,0.3016076385974884,0.5758121013641357,-0.032541338354349136,0.30807074904441833,0.5199538469314575,-0.044796835631132126,0.3143397569656372,0.47377339005470276,-0.05303015932440758,0.26163309812545776,0.6791024208068848,-0.02307327836751938,0.26573917269706726,0.6125636696815491,-0.03816850110888481,0.27228400111198425,0.5686376690864563,-0.04612358659505844,0.2800258994102478,0.5281191468238831,-0.051071811467409134
Avancar,0.2919853925704956,0.8638997077941895,3.2776898706288193e-07,0.34846389293670654,0.8322616219520569,-0.026615222916007042,0.38695573806762695,0.7618512511253357,-0.033237166702747345,0.3981245160102844,0.6972136497497559,-0.0377994142472744,0.39371174573898315,0.6463377475738525,-0.04197792336344719,0.3588954508304596,0.6641426682472229,-0.013421713374555111,0.36752259731292725,0.5818375945091248,-0.02980770915746689,0.3695600628852844,0.529762864112854,-0.044689565896987915,0.3703339099884033,0.48444855213165283,-0.0553450882434845,0.32585588097572327,0.6554278135299683,-0.012302647344768047,0.33404210209846497,0.5654133558273315,-0.02728111855685711,0.33739572763442993,0.5044927597045898,-0.042379312217235565,0.3405013084411621,0.45449119806289673,-0.053376663476228714,0.2937430143356323,0.6619267463684082,-0.015301089733839035,0.3013569116592407,0.5767461061477661,-0.030591515824198723,0.30817851424217224,0.5196045637130737,-0.043016497045755386,0.3148467540740967,0.47284215688705444,-0.051292646676301956,0.2597372829914093,0.6803927421569824,-0.021129783242940903,0.2651352882385254,0.6133402585983276,-0.03631366044282913,0.2717762589454651,0.5682950615882874,-0.04453570023179054,0.2797423303127289,0.526775062084198,-0.049630291759967804
Avancar,0.29113149642944336,0.8675806522369385,3.4205342558379925e-07,0.3481472134590149,0.8335964679718018,-0.026079267263412476,0.38596877455711365,0.76363605260849,-0.03338955342769623,0.3974100947380066,0.6995393633842468,-0.038815759122371674,0.3918498754501343,0.6490688920021057,-0.044082991778850555,0.35659730434417725,0.6666470766067505,-0.015348411165177822,0.3659529685974121,0.5842648148536682,-0.03270602971315384,0.3680976331233978,0.5316948890686035,-0.048180967569351196,0.3686870038509369,0.4853411614894867,-0.05923854932188988,0.3233691453933716,0.6578415036201477,-0.01509635429829359,0.3320898115634918,0.5665096044540405,-0.030818339437246323,0.3353438079357147,0.5048961043357849,-0.04621824622154236,0.3381175398826599,0.45355719327926636,-0.05746626853942871,0.29091712832450867,0.6650896668434143,-0.01872110739350319,0.2986145615577698,0.5790064930915833,-0.03445183113217354,0.3050714433193207,0.5213668346405029,-0.0467727929353714,0.31132474541664124,0.4734426736831665,-0.05507269874215126,0.256497323513031,0.6848700046539307,-0.0250827856361866,0.26115942001342773,0.6171619296073914,-0.04041483625769615,0.26790013909339905,0.5714052319526672,-0.04833301901817322,0.2759605348110199,0.5292806625366211,-0.053279533982276917
Avancar,0.28177782893180847,0.8871075510978699,4.0386223076893657e-07,0.34080612659454346,0.8568457365036011,-0.028127340599894524,0.3805026412010193,0.7788922786712646,-0.03495817258954048,0.3962877094745636,0.7081358432769775,-0.03928862512111664,0.38782912492752075,0.6532480716705322,-0.04342900589108467,0.35168716311454773,0.6744870543479919,-0.01675821840763092,0.36020272970199585,0.5847591757774353,-0.03365929797291756,0.36226189136505127,0.5277754068374634,-0.04901817440986633,0.36293676495552063,0.47801512479782104,-0.05994001030921936,0.3158505856990814,0.6644711494445801,-0.01581120863556862,0.32449352741241455,0.5657213926315308,-0.03049943968653679,0.32823359966278076,0.49857527017593384,-0.04567088559269905,0.3304925858974457,0.44405776262283325,-0.05662756413221359,0.28039613366127014,0.6720379590988159,-0.01894160732626915,0.2879979908466339,0.5791027545928955,-0.034004803746938705,0.29542937874794006,0.5167785286903381,-0.04650115221738815,0.3016904294490814,0.4658448100090027,-0.054825183004140854,0.24299103021621704,0.6928677558898926,-0.024992570281028748,0.24890711903572083,0.6184938549995422,-0.0402691513299942,0.25622791051864624,0.5687466859817505,-0.04799894988536835,0.26470550894737244,0.5238997936248779,-0.05267604812979698
Avancar,0.28027036786079407,0.8996564149856567,4.0281693713950517e-07,0.34342896938323975,0.8641430735588074,-0.028688566759228706,0.38310596346855164,0.7845369577407837,-0.03569972515106201,0.39588412642478943,0.7131030559539795,-0.040569763630628586,0.3887593150138855,0.6568582653999329,-0.04519910365343094,0.35025617480278015,0.6767651438713074,-0.016172165051102638,0.3602882921695709,0.5842884182929993,-0.03449536859989166,0.36257779598236084,0.5255453586578369,-0.0509788878262043,0.3628351092338562,0.47356680035591125,-0.06273593753576279,0.3135332465171814,0.6675418019294739,-0.015613638795912266,0.3231998085975647,0.5660008788108826,-0.03183531388640404,0.32709410786628723,0.4971846640110016,-0.048280227929353714,0.32997074723243713,0.43981581926345825,-0.06015833467245102,0.27742719650268555,0.6759225726127625,-0.019347762688994408,0.28533002734184265,0.5793819427490234,-0.03566626086831093,0.292789101600647,0.5152650475502014,-0.04894571006298065,0.2997809946537018,0.4618837237358093,-0.057731743901968,0.23960472643375397,0.6976599097251892,-0.02613925002515316,0.24524018168449402,0.6210818290710449,-0.04250793159008026,0.2526930868625641,0.5695735216140747,-0.05098684877157211,0.26150935888290405,0.5223128795623779,-0.05607479810714722
Avancar,0.27946382761001587,0.9155824184417725,4.1556060637049086e-07,0.3429373502731323,0.8778441548347473,-0.029202498495578766,0.38314974308013916,0.7944700717926025,-0.03653772920370102,0.39730706810951233,0.7207288146018982,-0.041681695729494095,0.3886632025241852,0.661207914352417,-0.046292345970869064,0.35047799348831177,0.6832292675971985,-0.01593327708542347,0.3599885404109955,0.5877009630203247,-0.0348159484565258,0.3623988628387451,0.5267536044120789,-0.051671989262104034,0.36292263865470886,0.47319138050079346,-0.06351879239082336,0.31193146109580994,0.6733919382095337,-0.015454805456101894,0.3212891221046448,0.5681338906288147,-0.03176319971680641,0.3261868953704834,0.49675607681274414,-0.04778450354933739,0.33052605390548706,0.43761563301086426,-0.05924376845359802,0.27428072690963745,0.6817916035652161,-0.01951446942985058,0.2822521924972534,0.5817384123802185,-0.03584994748234749,0.29070818424224854,0.5148838758468628,-0.04884764552116394,0.29888901114463806,0.4594898223876953,-0.057411469519138336,0.23589099943637848,0.7044382691383362,-0.026773637160658836,0.24205179512500763,0.6253355741500854,-0.04324852675199509,0.24944257736206055,0.5719875693321228,-0.05150449275970459,0.2581276595592499,0.5232332944869995,-0.0563458576798439
Avancar,0.27256304025650024,0.9334126710891724,4.168413170191343e-07,0.3366459012031555,0.8983919024467468,-0.0312686562538147,0.3788757920265198,0.8118674159049988,-0.038649775087833405,0.3958930969238281,0.7334600687026978,-0.043266478925943375,0.3917155861854553,0.6702460646629333,-0.04720345884561539,0.3500559329986572,0.6930580735206604,-0.017722293734550476,0.36172622442245483,0.5929651856422424,-0.036917850375175476,0.3644869923591614,0.529638409614563,-0.05393970385193825,0.36411920189857483,0.47441646456718445,-0.06595063209533691,0.31148284673690796,0.6815786957740784,-0.016561148688197136,0.32321304082870483,0.5708482265472412,-0.0333966463804245,0.3280540108680725,0.4970736503601074,-0.04987262561917305,0.33129173517227173,0.43665391206741333,-0.06151563301682472,0.2728864550590515,0.6893343925476074,-0.02010953053832054,0.28236615657806396,0.5836225152015686,-0.037283755838871,0.2909577488899231,0.5154188275337219,-0.051017437130212784,0.29859068989753723,0.4594760835170746,-0.059990305453538895,0.23264925181865692,0.7121940851211548,-0.026990940794348717,0.2402982860803604,0.6290730237960815,-0.044587597250938416,0.24849939346313477,0.5744695067405701,-0.05351009592413902,0.2581883370876312,0.5243271589279175,-0.05866589769721031
Avancar,0.2795129120349884,0.9916682839393616,4.99055147429317e-07,0.34349870681762695,0.9494825601577759,-0.03634689748287201,0.39482349157333374,0.8722641468048096,-0.050792891532182693,0.4140334129333496,0.7945111989974976,-0.06209676340222359,0.40716028213500977,0.7263011932373047,-0.07344048470258713,0.3601338863372803,0.742020845413208,-0.029700910672545433,0.3735765516757965,0.6282888054847717,-0.056429218500852585,0.37864214181900024,0.5558817386627197,-0.07903546094894409,0.38141462206840515,0.49199873208999634,-0.09430339932441711,0.31395748257637024,0.7302152514457703,-0.029850464314222336,0.3291171193122864,0.6058091521263123,-0.0536075122654438,0.3361257016658783,0.5224218368530273,-0.076291024684906,0.34174975752830505,0.4542303681373596,-0.09176595509052277,0.26973962783813477,0.738794207572937,-0.03442933037877083,0.2809965908527374,0.620868444442749,-0.05676800385117531,0.2923640310764313,0.5440605878829956,-0.07418177276849747,0.3031848073005676,0.4813956618309021,-0.08513391017913818,0.2237689197063446,0.7651441097259521,-0.04252446070313454,0.2328353226184845,0.6710838675498962,-0.06361962109804153,0.243402361869812,0.6100385189056396,-0.07346827536821365,0.2557256817817688,0.553335428237915,-0.07873336970806122
